txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type,user_avg_amt,user_std_amt,user_amt_zscore,hour_risk_score,typical_hour_min,typical_hour_max,is_outside_typical_hour,last_txn_date,days_since_last_txn,is_new_device_high_amount,merchant_refund_rate,chargeback_count,registration_days,merchant_risk_flag,merchant_is_new,category_risk_score,fraud_score,risk_level
TXN-01413,USR-0317,MRC-0240,2023-10-03 00:38:36,2023-10-03,0,TUE,13179.93,FOOD,COLLECT_REQUEST,DEV-18249,False,False,,23262.27,29427.331280813145,-0.34,70,10,23,1,2023-03-14,203,0,3.7,19,947,LOW,0,5,32.46,MEDIUM
TXN-01414,USR-0067,MRC-0182,2023-09-22 11:57:19,2023-09-22,11,FRI,55162.38,TRAVEL,UPI_QR,DEV-90424,False,False,,37294.594090909086,13906.411546435855,1.28,10,9,22,0,2023-02-20,214,0,0.8,28,1209,LOW,0,20,18.48,LOW
TXN-01415,USR-0294,MRC-0203,2023-05-24 07:32:31,2023-05-24,7,WED,5312.2,TRAVEL,UPI_ID,DEV-86044,False,False,,6492.761944444444,7600.565617915107,-0.16,40,10,21,1,2023-01-09,135,0,0.6,19,852,LOW,0,20,25.48,MEDIUM
TXN-01416,USR-0299,MRC-0145,2023-08-05 03:19:32,2023-08-05,3,SAT,45549.74,FUEL,UPI_QR,DEV-53594,False,False,,51331.55869565218,69230.02851327852,-0.08,100,10,22,1,2023-02-05,181,0,2.69,3,1319,LOW,0,10,38.15,MEDIUM
TXN-01417,USR-0332,MRC-0196,2024-03-08 23:32:21,2024-03-08,23,FRI,64354.12,FUEL,COLLECT_REQUEST,DEV-97334,False,False,,60191.83151515151,69429.69349205279,0.06,70,8,23,0,2023-01-13,420,0,1.9,24,595,LOW,0,10,26.7,MEDIUM
TXN-01418,USR-0010,MRC-0252,2023-08-05 15:20:44,2023-08-05,15,SAT,41057.54,CRYPTO_EXCHANGE,UPI_ID,DEV-76609,False,False,,61261.1245,111748.54464594772,-0.18,10,9,23,0,2023-01-21,196,0,5.41,18,874,MEDIUM,0,90,25.33,MEDIUM
TXN-01419,USR-0395,MRC-0048,2023-05-08 11:30:54,2023-05-08,11,MON,36419.87,FUEL,UPI_QR,DEV-50567,False,False,,49621.50771428571,79039.13384338046,-0.17,10,10,21,0,2023-01-27,101,0,2.12,49,1220,LOW,0,10,14.7,LOW
TXN-01420,USR-0288,MRC-0254,2023-06-15 04:46:15,2023-06-15,4,THU,49480.08,CRYPTO_EXCHANGE,UPI_QR,DEV-89340,True,True,ACCOUNT_TAKEOVER,83045.25228571429,143586.3672318963,-0.23,100,9,23,1,2023-03-04,103,0,9.61,22,1773,MEDIUM,0,90,51.69,HIGH
TXN-01421,USR-0273,MRC-0149,2023-12-10 11:29:02,2023-12-10,11,SUN,30898.66,FUEL,UPI_ID,DEV-20772,False,False,,62147.165,18904.40476528309,-1.65,10,9,20,0,2023-01-21,323,0,3.89,44,1288,LOW,0,10,16.11,LOW
TXN-01422,USR-0109,MRC-0237,2023-04-01 11:02:45,2023-04-01,11,SAT,53299.79,TRAVEL,UPI_QR,DEV-89865,False,False,,90419.1588235294,196046.92197162745,-0.19,10,10,20,0,2023-01-26,65,0,1.0,3,1021,LOW,0,20,14.8,LOW
TXN-01423,USR-0025,MRC-0122,2023-10-11 07:55:57,2023-10-11,7,WED,4002.59,FOOD,UPI_ID,DEV-31685,False,False,,10864.620571428572,17083.97091072195,-0.4,40,10,23,1,2023-03-22,203,0,0.98,37,1341,LOW,0,5,24.28,MEDIUM
TXN-01424,USR-0073,MRC-0059,2023-11-11 01:22:17,2023-11-11,1,SAT,69219.76,FOOD,COLLECT_REQUEST,DEV-40452,False,False,,99972.80782608697,157224.2795973852,-0.2,100,9,22,1,2023-02-23,261,0,3.36,36,655,LOW,0,5,38.19,MEDIUM
TXN-01425,USR-0423,MRC-0124,2023-08-06 04:11:15,2023-08-06,4,SUN,26022.29,RETAIL,UPI_QR,DEV-92439,False,False,,60572.23709677419,64745.615873554416,-0.53,100,7,23,1,2023-02-09,178,0,1.88,12,290,LOW,0,10,37.5,MEDIUM
TXN-01426,USR-0361,MRC-0279,2024-02-24 03:38:49,2024-02-24,3,SAT,7389.6,RETAIL,UPI_ID,DEV-81325,False,False,,11211.004444444445,4382.380783017667,-0.87,100,7,23,1,2023-03-20,341,0,0.98,28,748,LOW,0,10,36.78,MEDIUM
TXN-01427,USR-0152,MRC-0063,2024-03-26 14:42:02,2024-03-26,14,TUE,66024.62,CRYPTO_EXCHANGE,UPI_ID,DEV-21411,False,False,,88671.44833333333,150617.83732583656,-0.15,10,8,22,0,2023-03-21,371,0,13.34,44,1286,HIGH,0,90,31.67,MEDIUM
TXN-01428,USR-0322,MRC-0199,2023-11-05 14:56:53,2023-11-05,14,SUN,23780.45,FUEL,UPI_QR,DEV-39548,False,False,,14948.687352941177,5429.711010756943,1.63,10,8,22,0,2023-03-30,220,0,0.95,19,114,LOW,0,10,18.65,LOW
TXN-01429,USR-0259,MRC-0028,2023-05-15 07:21:30,2023-05-15,7,MON,11968.16,RETAIL,UPI_ID,DEV-13813,False,False,,18529.359393939394,32685.89723129313,-0.2,40,7,21,0,2023-02-11,93,0,2.96,14,580,LOW,0,10,21.37,MEDIUM
TXN-01430,USR-0163,MRC-0290,2023-09-01 19:31:52,2023-09-01,19,FRI,37103.1,GAMING,COLLECT_REQUEST,DEV-72534,False,False,,40120.128749999996,76307.66152345836,-0.04,10,9,23,0,2023-03-02,183,0,11.72,4,315,HIGH,0,60,27.38,MEDIUM
TXN-01431,USR-0013,MRC-0058,2024-03-11 12:31:49,2024-03-11,12,MON,9275.54,FOOD,UPI_ID,DEV-10148,False,False,,18505.068799999997,7056.972394350686,-1.31,10,7,21,0,2023-02-05,400,0,2.05,45,528,LOW,0,5,14.14,LOW
TXN-01432,USR-0218,MRC-0106,2023-09-11 17:12:33,2023-09-11,17,MON,33360.99,FUEL,COLLECT_REQUEST,DEV-68289,False,False,,63093.8088,88913.82279659758,-0.33,10,10,21,0,2023-02-23,200,0,0.2,3,1471,LOW,0,10,13.16,LOW
TXN-01433,USR-0022,MRC-0252,2023-06-17 00:21:24,2023-06-17,0,SAT,50134.4,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-87568,False,False,,74130.01,145367.44887533804,-0.17,70,7,23,1,2023-01-07,161,0,5.41,18,874,MEDIUM,0,90,42.33,HIGH
TXN-01434,USR-0093,MRC-0098,2023-10-13 21:25:09,2023-10-13,21,FRI,47575.56,TRAVEL,COLLECT_REQUEST,DEV-93036,True,False,,67864.96785714287,138555.04366444185,-0.15,10,9,22,0,2023-01-26,260,0,0.21,39,379,LOW,0,20,14.17,LOW
TXN-01435,USR-0465,MRC-0191,2024-03-27 14:52:38,2024-03-27,14,WED,40171.9,TRAVEL,UPI_QR,DEV-29833,False,False,,48962.3775,86251.15503678044,-0.1,10,10,20,0,2023-02-24,397,0,1.46,44,799,LOW,0,20,15.17,LOW
TXN-01436,USR-0065,MRC-0074,2023-06-22 01:12:09,2023-06-22,1,THU,6153.46,RETAIL,UPI_ID,DEV-62926,False,False,,6277.041162790698,9019.959266441709,-0.01,100,10,20,1,2023-01-27,146,0,2.89,18,939,LOW,0,10,38.31,MEDIUM
TXN-01437,USR-0007,MRC-0084,2023-12-29 09:53:07,2023-12-29,9,FRI,20988.96,GAMING,UPI_QR,DEV-26483,False,False,,16265.60724137931,5301.926869757486,0.89,10,8,23,0,2023-03-21,283,0,12.54,34,772,HIGH,0,60,30.7,MEDIUM
TXN-01438,USR-0406,MRC-0117,2023-06-15 20:29:50,2023-06-15,20,THU,18971.34,FOOD,UPI_ID,DEV-62158,False,False,,37845.81,13588.108775729583,-1.39,10,7,21,0,2023-01-29,137,0,1.26,33,1564,LOW,0,5,13.51,LOW
TXN-01439,USR-0471,MRC-0116,2023-12-28 17:14:04,2023-12-28,17,THU,89883.8,TRAVEL,COLLECT_REQUEST,DEV-47231,False,False,,82118.97517241379,133017.6033689465,0.06,10,9,22,0,2023-02-27,304,0,3.73,5,139,LOW,0,20,17.16,LOW
TXN-01440,USR-0178,MRC-0266,2023-08-31 01:20:14,2023-08-31,1,THU,15409.04,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-13076,False,False,,28678.564444444444,10157.881952883201,-1.31,100,8,20,1,2023-01-26,217,0,6.78,22,1871,MEDIUM,0,90,49.42,HIGH
TXN-01441,USR-0489,MRC-0161,2023-04-22 10:26:48,2023-04-22,10,SAT,14531.65,RETAIL,UPI_QR,DEV-15341,False,False,,26544.670967741935,9086.415405618563,-1.32,10,7,23,0,2023-02-07,74,0,3.76,11,1200,LOW,0,10,16.01,LOW
TXN-01442,USR-0389,MRC-0041,2024-03-06 21:15:27,2024-03-06,21,WED,15602.04,FOOD,UPI_QR,DEV-13967,False,False,,23188.158076923075,11845.633453375134,-0.64,10,10,22,0,2023-03-19,353,0,1.54,32,1275,LOW,0,5,13.73,LOW
TXN-01443,USR-0437,MRC-0022,2023-09-06 01:51:38,2023-09-06,1,WED,7378.87,TRAVEL,UPI_ID,DEV-70756,False,False,,7023.657391304348,2614.2620798858807,0.14,100,9,23,1,2023-02-28,190,0,2.14,24,656,LOW,0,20,39.13,MEDIUM
TXN-01444,USR-0158,MRC-0040,2024-03-18 18:02:43,2024-03-18,18,MON,13516.99,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-26354,False,False,,10450.147916666667,3379.1742762293648,0.91,10,7,21,0,2023-03-02,382,0,7.42,17,932,MEDIUM,0,90,29.67,MEDIUM
TXN-01445,USR-0144,MRC-0242,2023-06-30 15:24:14,2023-06-30,15,FRI,19584.23,RETAIL,UPI_QR,DEV-99554,False,False,,30861.198666666667,10315.372797153783,-1.09,10,7,21,0,2023-03-11,111,0,3.98,21,1196,LOW,0,10,16.18,LOW
TXN-01446,USR-0181,MRC-0196,2023-12-21 17:18:37,2023-12-21,17,THU,40008.0,FUEL,UPI_QR,DEV-86118,False,False,,59153.78275862069,25674.61007929233,-0.75,10,7,22,0,2023-03-05,291,0,1.9,24,595,LOW,0,10,14.52,LOW
TXN-01447,USR-0233,MRC-0148,2023-08-22 03:28:07,2023-08-22,3,TUE,452959.21,CRYPTO_EXCHANGE,UPI_QR,DEV-37756,False,True,DORMANT_SPIKE,118354.36000000002,214089.60884416514,1.56,100,10,20,1,2023-01-15,219,0,12.71,17,1994,HIGH,0,90,58.85,HIGH
TXN-01448,USR-0450,MRC-0257,2023-09-24 14:09:14,2023-09-24,14,SUN,31326.86,FUEL,COLLECT_REQUEST,DEV-88486,False,False,,30058.570357142857,11370.012908054983,0.11,10,9,20,0,2023-03-29,179,0,0.83,46,698,LOW,0,10,13.99,LOW
TXN-01449,USR-0280,MRC-0192,2023-06-18 00:29:25,2023-06-18,0,SUN,23380.43,GAMING,COLLECT_REQUEST,DEV-68866,False,False,,50726.36157894737,34821.251942881136,-0.79,70,9,21,1,2023-01-19,150,0,13.13,46,1168,HIGH,0,60,45.5,HIGH
TXN-01450,USR-0416,MRC-0245,2023-08-16 00:44:33,2023-08-16,0,WED,61941.51,GAMING,COLLECT_REQUEST,DEV-14458,False,False,,57534.102692307686,22203.30336745315,0.2,70,7,23,1,2023-01-14,214,0,10.01,30,1255,HIGH,0,60,43.61,HIGH
TXN-01451,USR-0318,MRC-0249,2024-02-07 07:37:42,2024-02-07,7,WED,37886.67,RETAIL,COLLECT_REQUEST,DEV-53409,False,False,,56905.044687500005,91352.36682717733,-0.21,40,8,23,1,2023-03-05,339,0,3.28,48,317,LOW,0,10,26.62,MEDIUM
TXN-01452,USR-0017,MRC-0257,2023-08-29 22:54:44,2023-08-29,22,TUE,37393.51,FUEL,UPI_ID,DEV-16502,False,False,,63904.718648648646,59517.628669703445,-0.45,10,10,23,0,2023-01-27,214,0,0.83,46,698,LOW,0,10,13.66,LOW
TXN-01453,USR-0366,MRC-0017,2023-05-22 09:51:02,2023-05-22,9,MON,62165.3,CRYPTO_EXCHANGE,UPI_QR,DEV-79823,False,False,,91668.83499999999,131973.96471729057,-0.22,10,7,22,0,2023-03-18,65,0,5.22,26,1013,MEDIUM,0,90,25.18,MEDIUM
TXN-01454,USR-0355,MRC-0099,2024-01-09 03:11:15,2024-01-09,3,TUE,5279.81,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-50774,False,False,,9381.485333333334,14524.133744995917,-0.28,100,10,21,1,2023-01-26,348,0,8.84,11,1355,MEDIUM,0,90,51.07,HIGH
TXN-01455,USR-0161,MRC-0292,2023-07-18 22:47:43,2023-07-18,22,TUE,21211.56,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-98196,True,False,,18114.182608695653,16214.319144259556,0.19,10,8,23,0,2023-03-04,136,0,6.5,38,1387,MEDIUM,0,90,26.77,MEDIUM
TXN-01456,USR-0244,MRC-0258,2023-08-25 01:56:34,2023-08-25,1,FRI,19886.82,FUEL,COLLECT_REQUEST,DEV-39425,False,False,,66879.46333333333,130426.84881691865,-0.36,100,9,20,1,2023-03-07,171,0,1.55,20,638,LOW,0,10,37.24,MEDIUM
TXN-01457,USR-0311,MRC-0227,2023-06-01 13:52:52,2023-06-01,13,THU,12074.37,GAMING,COLLECT_REQUEST,DEV-38172,False,False,,10510.557096774193,11789.08018863479,0.13,10,7,23,0,2023-01-16,136,0,5.33,44,1461,MEDIUM,0,60,22.65,MEDIUM
TXN-01458,USR-0370,MRC-0016,2024-03-20 10:19:28,2024-03-20,10,WED,18446.42,TRAVEL,UPI_QR,DEV-77140,False,False,,31725.231333333333,12324.978836045542,-1.08,10,10,23,0,2023-03-13,373,0,3.7,12,1407,LOW,0,20,16.96,LOW
TXN-01459,USR-0259,MRC-0059,2024-03-27 19:46:51,2024-03-27,19,WED,9940.37,FOOD,COLLECT_REQUEST,DEV-13813,False,False,,18529.359393939394,32685.89723129313,-0.26,10,7,21,0,2023-02-11,410,0,3.36,36,655,LOW,0,5,15.19,LOW
TXN-01460,USR-0075,MRC-0152,2023-05-07 19:36:23,2023-05-07,19,SUN,45368.98,RETAIL,UPI_ID,DEV-34612,False,False,,53129.782173913045,20032.08399015801,-0.39,10,7,23,0,2023-01-30,97,0,0.69,6,425,LOW,0,10,13.55,LOW
TXN-01461,USR-0283,MRC-0028,2023-10-28 00:03:07,2023-10-28,0,SAT,78476.89,RETAIL,UPI_ID,DEV-72497,False,False,,60776.25405405405,70233.40315891618,0.25,70,7,22,1,2023-03-16,226,0,2.96,14,580,LOW,0,10,33.12,MEDIUM
TXN-01462,USR-0115,MRC-0204,2023-12-05 09:24:47,2023-12-05,9,TUE,7150.41,GAMING,UPI_QR,DEV-99979,False,False,,4888.122068965517,1989.564836615175,1.14,10,7,20,0,2023-03-15,265,0,14.96,30,1400,HIGH,0,60,33.39,MEDIUM
TXN-01463,USR-0177,MRC-0159,2023-09-29 02:38:33,2023-09-29,2,FRI,60098.94,TRAVEL,COLLECT_REQUEST,DEV-70768,False,False,,89707.99833333334,168298.90692491783,-0.18,100,9,23,1,2023-03-09,204,0,1.77,1,676,LOW,0,20,38.42,MEDIUM
TXN-01464,USR-0168,MRC-0060,2023-07-31 01:56:12,2023-07-31,1,MON,11674.08,GAMING,UPI_ID,DEV-97643,False,False,,10182.651176470588,3333.5146030749174,0.45,100,8,22,1,2023-03-05,148,0,9.54,10,1323,MEDIUM,0,60,49.98,HIGH
TXN-01465,USR-0288,MRC-0025,2024-03-27 09:32:26,2024-03-27,9,WED,60281.01,GAMING,UPI_ID,DEV-89340,False,False,,83045.25228571429,143586.3672318963,-0.16,10,9,23,0,2023-03-04,389,0,8.5,30,987,MEDIUM,0,60,24.8,MEDIUM
TXN-01466,USR-0463,MRC-0069,2024-02-24 10:04:26,2024-02-24,10,SAT,18315.42,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-78133,False,False,,16066.92090909091,5654.116485780715,0.4,10,9,20,0,2023-03-12,349,0,11.36,10,757,HIGH,0,90,31.29,MEDIUM
TXN-01467,USR-0455,MRC-0293,2023-11-21 11:10:14,2023-11-21,11,TUE,25060.9,FOOD,COLLECT_REQUEST,DEV-74945,False,False,,24928.914285714283,7861.115802538574,0.02,10,9,21,0,2023-01-04,321,0,1.32,45,1986,LOW,0,5,13.62,LOW
TXN-01468,USR-0381,MRC-0115,2024-03-24 22:36:02,2024-03-24,22,SUN,47220.72,FOOD,UPI_QR,DEV-16075,False,False,,43614.60466666667,15692.799342371962,0.23,10,9,22,0,2023-01-31,418,0,0.86,43,501,LOW,0,5,13.88,LOW
TXN-01469,USR-0026,MRC-0025,2023-09-22 15:22:40,2023-09-22,15,FRI,3061.89,GAMING,UPI_ID,DEV-96761,False,False,,8278.891,16295.402159762387,-0.32,10,8,23,0,2023-02-09,225,0,8.5,30,987,MEDIUM,0,60,24.8,MEDIUM
TXN-01470,USR-0488,MRC-0224,2023-12-04 09:13:01,2023-12-04,9,MON,30649.35,RETAIL,UPI_QR,DEV-63974,True,False,,86291.09125,142264.22292230176,-0.39,10,7,21,0,2023-02-25,282,0,2.98,1,1284,LOW,0,10,15.38,LOW
TXN-01471,USR-0111,MRC-0286,2024-01-07 05:41:57,2024-01-07,5,SUN,21936.83,FOOD,COLLECT_REQUEST,DEV-29231,False,False,,42504.274666666664,14483.025217446024,-1.42,40,8,22,1,2023-03-29,284,0,1.75,36,252,LOW,0,5,24.9,MEDIUM
TXN-01472,USR-0084,MRC-0034,2023-04-08 00:19:07,2023-04-08,0,SAT,41351.24,TRAVEL,UPI_QR,DEV-59184,False,False,,93443.57833333334,170005.49477305554,-0.31,70,10,22,1,2023-01-08,90,0,2.51,50,1688,LOW,0,20,33.01,MEDIUM
TXN-01473,USR-0219,MRC-0205,2023-10-21 11:01:05,2023-10-21,11,SAT,19018.64,GAMING,UPI_QR,DEV-48420,False,False,,22565.9515625,29816.355353768413,-0.12,10,10,23,0,2023-02-20,243,0,11.49,22,1315,HIGH,0,60,27.19,MEDIUM
TXN-01474,USR-0240,MRC-0099,2023-11-09 22:45:27,2023-11-09,22,THU,9719.05,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-34393,False,False,,12664.553548387095,21169.663239862453,-0.14,10,7,20,1,2023-03-27,227,0,8.84,11,1355,MEDIUM,0,90,33.07,MEDIUM
TXN-01475,USR-0078,MRC-0015,2023-09-20 20:31:34,2023-09-20,20,WED,3498.02,FOOD,UPI_ID,DEV-25379,False,True,MERCHANT_FRAUD,14019.021600000002,28205.86569964285,-0.37,10,8,20,0,2023-01-18,245,0,1.24,28,1975,LOW,0,5,13.49,LOW
TXN-01476,USR-0417,MRC-0148,2023-12-13 07:27:53,2023-12-13,7,WED,55222.0,CRYPTO_EXCHANGE,UPI_ID,DEV-26585,False,False,,65533.7128125,15144.752094363806,-0.68,40,8,21,1,2023-03-25,263,0,12.71,17,1994,HIGH,0,90,42.17,HIGH
TXN-01477,USR-0399,MRC-0162,2023-05-06 00:14:45,2023-05-06,0,SAT,91704.0,GAMING,UPI_ID,DEV-15734,False,False,,61970.747407407405,23497.45005750617,1.27,70,10,21,1,2023-02-03,92,0,10.31,27,1160,HIGH,0,60,47.06,HIGH
TXN-01478,USR-0258,MRC-0237,2023-06-07 01:11:19,2023-06-07,1,WED,23025.15,TRAVEL,COLLECT_REQUEST,DEV-73582,False,False,,68640.85862068966,90980.60788479248,-0.5,100,10,20,1,2023-03-28,71,0,1.0,3,1021,LOW,0,20,37.8,MEDIUM
TXN-01479,USR-0235,MRC-0133,2024-01-28 15:48:23,2024-01-28,15,SUN,62320.89,FOOD,UPI_ID,DEV-98403,False,False,,81286.69857142857,102942.6518106824,-0.18,10,9,20,0,2023-02-04,358,0,3.96,29,1461,LOW,0,5,15.67,LOW
TXN-01480,USR-0472,MRC-0003,2023-08-31 13:18:43,2023-08-31,13,THU,15668.18,FOOD,UPI_ID,DEV-67411,False,False,,16981.637027027027,26040.699033370805,-0.05,10,10,21,0,2023-03-06,178,0,1.68,15,1204,LOW,0,5,13.84,LOW
TXN-01481,USR-0083,MRC-0127,2023-04-11 18:12:57,2023-04-11,18,TUE,13291.31,TRAVEL,UPI_QR,DEV-31672,False,False,,13043.433846153846,4151.290246145722,0.06,10,8,22,0,2023-01-26,75,0,3.79,23,1648,LOW,0,20,17.21,LOW
TXN-01482,USR-0285,MRC-0262,2023-10-08 21:57:40,2023-10-08,21,SUN,15847.0,CRYPTO_EXCHANGE,UPI_ID,DEV-11204,False,False,,30459.996571428568,35651.674674829206,-0.41,10,8,21,0,2023-03-26,196,0,9.86,30,1764,MEDIUM,0,90,28.89,MEDIUM
TXN-01483,USR-0108,MRC-0167,2023-06-23 01:54:48,2023-06-23,1,FRI,80129.53,CRYPTO_EXCHANGE,UPI_QR,DEV-35961,False,False,,74314.35114285715,79293.57218517321,0.07,100,9,22,1,2023-03-19,96,0,7.09,15,1269,MEDIUM,0,90,49.88,HIGH
TXN-01484,USR-0281,MRC-0080,2023-08-16 16:24:08,2023-08-16,16,WED,41850.62,RETAIL,UPI_QR,DEV-83420,False,False,,44916.18608695652,19144.064501579676,-0.16,10,8,23,0,2023-02-21,176,0,2.12,40,413,LOW,0,10,14.7,LOW
TXN-01485,USR-0314,MRC-0076,2023-04-10 10:38:55,2023-04-10,10,MON,23310.5,TRAVEL,UPI_ID,DEV-84219,False,False,,15888.81870967742,5553.482135948426,1.34,10,10,21,0,2023-03-08,33,0,2.06,19,1091,LOW,0,20,9.67,LOW
TXN-01486,USR-0062,MRC-0238,2024-02-04 06:35:51,2024-02-04,6,SUN,22330.97,FOOD,UPI_ID,DEV-13648,False,False,,16341.151290322581,5777.904882663925,1.04,40,10,23,1,2023-03-03,338,0,1.03,41,1953,LOW,0,5,27.44,MEDIUM
TXN-01487,USR-0455,MRC-0220,2023-09-13 12:47:48,2023-09-13,12,WED,24467.11,TRAVEL,UPI_ID,DEV-74945,False,False,,24928.914285714283,7861.115802538574,-0.06,10,9,21,0,2023-01-04,252,0,1.92,4,935,LOW,0,20,15.54,LOW
TXN-01488,USR-0128,MRC-0177,2024-02-26 09:51:40,2024-02-26,9,MON,26234.74,FOOD,UPI_ID,DEV-16648,False,False,,38175.3752,13844.278940489317,-0.86,10,7,20,0,2023-01-04,418,0,2.69,12,495,LOW,0,5,14.65,LOW
TXN-01489,USR-0280,MRC-0201,2023-05-21 18:51:26,2023-05-21,18,SUN,32905.78,CRYPTO_EXCHANGE,UPI_ID,DEV-68866,False,False,,50726.36157894737,34821.251942881136,-0.51,10,9,21,0,2023-01-19,122,0,12.84,28,1426,HIGH,0,90,31.27,MEDIUM
TXN-01490,USR-0347,MRC-0101,2023-08-09 13:43:37,2023-08-09,13,WED,22785.4,TRAVEL,UPI_ID,DEV-56991,False,False,,24386.00941176471,34072.52111051954,-0.05,10,10,20,0,2023-01-29,192,0,1.49,47,1536,LOW,0,20,15.19,LOW
TXN-01491,USR-0363,MRC-0076,2023-08-26 22:55:11,2023-08-26,22,SAT,20541.06,TRAVEL,UPI_QR,DEV-67372,False,False,,32878.90074074074,60350.616619794484,-0.2,10,9,20,1,2023-01-29,209,0,2.06,19,1091,LOW,0,20,20.65,MEDIUM
TXN-01492,USR-0066,MRC-0012,2023-11-19 23:30:23,2023-11-19,23,SUN,80022.31,FUEL,COLLECT_REQUEST,DEV-88274,True,False,,83010.7748,106102.87073509832,-0.03,70,9,21,1,2023-03-23,241,0,2.98,13,1324,LOW,0,10,32.38,MEDIUM
TXN-01493,USR-0275,MRC-0300,2024-02-19 11:15:42,2024-02-19,11,MON,9235.32,TRAVEL,UPI_ID,DEV-76524,False,False,,12952.584615384616,13736.66568437428,-0.27,10,7,23,0,2023-02-21,363,0,3.93,34,540,LOW,0,20,17.14,LOW
TXN-01494,USR-0232,MRC-0009,2024-01-06 17:32:46,2024-01-06,17,SAT,11015.03,FOOD,UPI_QR,DEV-35020,False,False,,13891.408421052633,4441.285769595135,-0.65,10,9,22,0,2023-03-01,311,0,3.93,3,145,LOW,0,5,15.64,LOW
TXN-01495,USR-0164,MRC-0286,2023-04-18 02:21:47,2023-04-18,2,TUE,50969.6,FOOD,UPI_QR,DEV-64224,False,False,,51547.78941176471,98386.60077867356,-0.01,100,7,23,1,2023-01-05,103,0,1.75,36,252,LOW,0,5,36.9,MEDIUM
TXN-01496,USR-0353,MRC-0094,2023-04-07 15:30:25,2023-04-07,15,FRI,47138.95,FUEL,UPI_QR,DEV-47122,False,False,,77036.53307692308,120863.22714622943,-0.25,10,7,22,0,2023-03-27,11,0,1.12,21,766,LOW,0,10,3.9,LOW
TXN-01497,USR-0368,MRC-0062,2023-06-21 15:09:07,2023-06-21,15,WED,11109.97,FUEL,UPI_ID,DEV-62473,False,False,,22385.332903225808,26543.28653825498,-0.42,10,10,23,0,2023-01-25,147,0,1.91,12,620,LOW,0,10,14.53,LOW
TXN-01498,USR-0333,MRC-0207,2023-04-26 03:54:27,2023-04-26,3,WED,27978.82,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-38370,False,False,,53699.529642857146,84697.45952296004,-0.3,100,8,22,1,2023-03-08,49,0,6.03,9,1532,MEDIUM,0,90,38.82,MEDIUM
TXN-01499,USR-0439,MRC-0126,2024-01-02 05:36:09,2024-01-02,5,TUE,9178.55,GAMING,COLLECT_REQUEST,DEV-49294,False,False,,8308.696249999999,10724.085516121582,0.08,40,7,23,1,2023-02-17,319,0,5.5,38,1229,MEDIUM,0,60,33.64,MEDIUM
TXN-01500,USR-0485,MRC-0272,2023-05-19 20:51:28,2023-05-19,20,FRI,49468.46,FUEL,UPI_QR,DEV-81514,False,False,,74669.79655172414,123087.3174187792,-0.2,10,9,22,0,2023-02-12,96,0,3.98,16,781,LOW,0,10,16.18,LOW
TXN-01501,USR-0123,MRC-0207,2023-10-07 19:53:16,2023-10-07,19,SAT,20517.61,CRYPTO_EXCHANGE,UPI_QR,DEV-94662,False,False,,38812.98653846154,47479.77989021642,-0.39,10,7,22,0,2023-03-30,191,0,6.03,9,1532,MEDIUM,0,90,25.82,MEDIUM
TXN-01502,USR-0036,MRC-0139,2023-11-12 06:53:07,2023-11-12,6,SUN,17117.48,TRAVEL,COLLECT_REQUEST,DEV-59512,False,False,,45258.78041666667,70905.08375023396,-0.4,40,7,21,1,2023-02-22,263,0,0.55,38,423,LOW,0,20,25.44,MEDIUM
TXN-01503,USR-0328,MRC-0089,2024-02-08 02:48:23,2024-02-08,2,THU,43331.34,RETAIL,COLLECT_REQUEST,DEV-71734,False,False,,77647.76571428572,158454.68144705516,-0.22,100,8,22,1,2023-01-12,392,0,3.19,19,944,LOW,0,10,38.55,MEDIUM
TXN-01504,USR-0436,MRC-0117,2023-12-05 18:54:27,2023-12-05,18,TUE,36770.94,FOOD,UPI_QR,DEV-15581,False,False,,34674.90638888889,43610.216466001584,0.05,10,8,21,0,2023-02-25,283,0,1.26,33,1564,LOW,0,5,13.66,LOW
TXN-01505,USR-0294,MRC-0299,2023-06-21 15:32:07,2023-06-21,15,WED,5569.61,FOOD,UPI_QR,DEV-86044,False,False,,6492.761944444444,7600.565617915107,-0.12,10,10,21,0,2023-01-09,163,0,2.55,8,1713,LOW,0,5,14.54,LOW
TXN-01506,USR-0315,MRC-0181,2023-09-25 22:18:45,2023-09-25,22,MON,5645.19,CRYPTO_EXCHANGE,UPI_QR,DEV-94772,False,False,,7905.351333333334,16676.748354543743,-0.14,10,8,23,0,2023-01-11,257,0,10.22,3,1700,HIGH,0,90,29.18,MEDIUM
